idx,cluster,is_noise,probability,doc_id,period,year,x_2d,y_2d,text_preview
3276,26,False,0.3711,salfetnikov_2016,2012-2023,2016,0.1966,2.7931,"В 1935-1938 гг. работал после окончания текстильного института мастером, начальником цеха, затем директором Октябрьской ткацкой фабрики в Ленинграде, "
3277,-1,True,0.0,salfetnikov_2016,2012-2023,2016,-0.2755,2.8626,"Был расстрелян из танков Верховный Совет РСФСР и запрещены оппозиционные президенту партии. Произошло обострение ситуации на Северном Кавказе, выливши"
3278,-1,True,0.0,salfetnikov_2016,2012-2023,2016,-3.4564,2.8375,"Коррупция - преступная деятельность в сфере политики, заключающаяся в использовании должностными лицами доверенных им прав и властных возможностей в ц"
3279,-1,True,0.0,salfetnikov_2016,2012-2023,2016,-3.5022,2.9058,"Номенклатура - должностные лица, назначаемые властями, правящий слой, господствующий в бюрократической системе управления. Общероссийский рынок - един"
3280,-1,True,0.0,salfetnikov_2016,2012-2023,2016,-3.7514,2.8673,"Период «оттепель» характеризовался смягчением политического режима, началом процесса реабилитации жертв массовых репрессий 1930-х - начала 1950-х гг. "
3281,1,False,0.6035,salfetnikov_2016,2012-2023,2016,-3.7763,7.0856,История Советского Союза. От Отечественной войны до положения второй мировой державы. Сталин и Хрущев. 1941 - 1964 гг. В 2-х т. Т. 2.
3282,8,False,0.6935,zemtsov_2013,2012-2023,2013,-3.4516,1.1321,"Возникновение правовой системы Древней Руси. Древнейшими законодательными памятниками являются договоры киевских князей Олега, Игоря и Святослава с гр"
3283,3,False,0.1765,zemtsov_2013,2012-2023,2013,0.769,4.2827,"э.). В доказательство приводилась ссылка на знаки императорской власти, якобы присланные византийским императором Константином IX Мономахом (1042-1055"
3284,4,False,0.3127,zemtsov_2013,2012-2023,2013,0.3038,-2.7951,"Восстания казаков отличались от движения дворян и крестьян тем, что первоначально они выдвинули своего самозванца: в 1605 г. на казачьем кругу выходец"
3285,9,False,1.0,zemtsov_2013,2012-2023,2013,-2.4362,3.8647,"За книжными миниатюристами не было такого пристального наблюдения, как за иконописцами. Поэтому они постепенно превращали миниатюры в иллюстрации, ост"
3286,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.2673,0.2192,"В случае уклонения от смотра дворян все равно забирали на службу, но одновременно конфисковали их имущество. Так, в 1711 г. в Киевской губернии 53 офи"
3287,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.4977,0.2771,"За издание «Путешествия…» Радищев в 1790 г. был осужден на смертную казнь, замененную ссылкой в Сибирь."
3288,47,False,1.0,zemtsov_2013,2012-2023,2013,-0.367,-0.0022,Следственная комиссия по делу декабристов заседала в течение пяти месяцев. В ее работе участвовал и лично Николай I. К следствию были привлечены 579 ч
3289,27,False,0.6797,zemtsov_2013,2012-2023,2013,-1.2421,0.8558,"Власти с настороженностью следили за дискуссиями западников и славянофилов, но воздерживались от суровых репрессий, ограничиваясь притеснениями. Напри"
3290,47,False,1.0,zemtsov_2013,2012-2023,2013,-0.4097,0.0339,"В апреле 1849 г. активных участников кружка арестовали. Николай I был напуган революциями в Европе, и приговор по делу петрашевцев оказался неожиданно"
3291,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.7903,0.6966,"Кочубея и польского князя А. А. Чарторыйского. Опасаясь репрессий, друзья собирались почти тайно и говорили о необходимости устранения деспотизма и кр"
3292,47,False,1.0,zemtsov_2013,2012-2023,2013,-0.5371,-0.2202,"Сейм провозгласил низложение Николая I с польского престола. Однако социальные реформы не проводились, и национальное движение не получило массовой по"
3293,39,False,0.8888,zemtsov_2013,2012-2023,2013,-4.0948,2.2962,"В советской историографии вторая половина XIX в. определялась как время буржуазных преобразований. Действительно, для развития капитализма сделано был"
3294,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.3902,-0.7679,"Крестьяне отказывались работать на помещиков и захватывали землю. Волнения были подавлены войсками, погибло несколько десятков человек, Петрова расстр"
3295,43,False,0.9814,zemtsov_2013,2012-2023,2013,-4.9082,2.0642,Промышленность. Во второй половине XIX в. индустриализация страны существенно ускорилась. Ее особенностями стали использование производственно-экономи
3296,55,False,1.0,zemtsov_2013,2012-2023,2013,-1.2391,-0.9,"Вспышки недовольства рабочих заставляли правительство реагировать и репрессиями (стачки были запрещены), и развитием фабричного законодательства. В 18"
3297,-1,True,0.0,zemtsov_2013,2012-2023,2013,-2.9971,2.001,"Революционная традиция, исходящая от декабристов, испытавшая влияние некоторых славянофильских идей, трансформировалась в народничество, бросившее отк"
3298,-1,True,0.0,zemtsov_2013,2012-2023,2013,-1.4221,0.6183,П. Огаревым под влиянием восстания декабристов и склонялся к западничеству и либерализму. В 1834 г. Герцен был отправлен в ссылку. В 40-е гг. за грани
3299,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.5479,0.9084,"Слепков и Н. Н. Обручев. В 1862 г. организация имела 14 отделений в разных городах страны: Харькове, Киеве, Казани, Перми, Нижнем Новгороде, Москве и "
3300,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.5383,0.3345,В Третьем отделении не без оснований считали Чернышевского идейным вдохновителем и неофициальным лидером оппозиционных групп. В 1862 г. Чернышевский б
3301,-1,True,0.0,zemtsov_2013,2012-2023,2013,-2.3018,0.5397,"В одиночном заключении Бакунин написал Николаю I «Исповедь», в которой убеждал царя в необходимости преобразований. Оказавшись в ссылке в Сибири, Баку"
3302,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.7059,0.9015,"Постепенно стал расти авторитет идей П. Л. Лаврова, стоявшего на несколько более умеренных позициях. Так же как и Бакунин, Лавров являлся бывшим артил"
3303,27,False,0.6435,zemtsov_2013,2012-2023,2013,-0.5103,0.5787,"народники шли от деревни к деревне, пытаясь подтолкнуть крестьян к бунту. Они призывали не платить налоги, говорили о несправедливом распределении зем"
3304,-1,True,0.0,zemtsov_2013,2012-2023,2013,0.8437,1.0766,"Из 4 тыс. арестованных к дознанию были привлечены 770 человек, под стражей остались 265 из них. За время следствия 43 обвиняемых скончались в тюрьме, "
3305,-1,True,0.0,zemtsov_2013,2012-2023,2013,0.8558,1.1288,Каторга была заменена ссылкой для 15 из 28 приговоренных к ней. Мезенцов отправил в ссылку 80 из 90 оправданных по суду.
3306,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.659,0.3705,"Несмотря на большие усилия, землевольцы не смогли подготовить крестьянскую революцию. Однако их самоотверженность в борьбе с царизмом снискала им попу"
3307,47,False,1.0,zemtsov_2013,2012-2023,2013,-0.5113,-0.1603,"После убийства Александра II «Народная воля» обратилась с призывом к Александру III с предложением созвать Учредительное собрание, обещав прекратить т"
3308,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.8509,-0.1525,"Убийство Александра II дало совсем не те результаты, на которые рассчитывали народовольцы. Новый император Александр III, хотя и боялся покушений и пр"
3309,27,False,0.7108,zemtsov_2013,2012-2023,2013,-1.2219,0.7923,Консервативное охранительство. Доминирующим идейным течением в период правления Александра III было консервативное охранительство. Процесс модернизаци
3310,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.4232,0.8458,"В 1896 г. члены союза оказали поддержку бастующим рабочим, но вскоре организация была разгромлена, а ее лидеры отправлены в ссылку в Сибирь."
3311,16,False,0.4215,zemtsov_2013,2012-2023,2013,1.5851,0.9231,"Дополнительно ограничивались права евреев (выселение их за пределы уменьшившейся черты оседлости, в том числе депортация из Москвы в 1891 г., запрет н"
3312,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.0375,-1.5013,Тихоокеанская эскадра не смогла прорваться из Порт-Артура. После боя в Желтом море 28 июля она вернулась на осажденную базу. Японцы взяли господствующ
3313,9,False,1.0,zemtsov_2013,2012-2023,2013,-2.1365,4.0127,"Истинной душой зарождающегося критического направления был московский художник В. Г. Перов (1834-1882). Сюжеты его картин просты, но пронзительны в св"
3314,47,False,0.7723,zemtsov_2013,2012-2023,2013,-0.7144,-0.335,Николай II не собирался встречаться с представителями рабочих и уехал из столицы. Накануне император отверг либеральные предложения Святополк-Мирского
3315,27,False,0.7869,zemtsov_2013,2012-2023,2013,-0.8986,0.452,"После опубликования манифеста была проведена политическая амнистия, и революционные партии стали действовать более открыто. Репрессии против них продо"
3316,-1,True,0.0,zemtsov_2013,2012-2023,2013,0.1052,-0.2627,Однако на этот раз восставший корабль расстреляли из орудий и он был вынужден сдаться. Лейтенант Шмидт был казнен.
3317,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.005,-0.7239,"Заставая гражданского человека с оружием в руках, военные расстреливали его. Дружины отошли в рабочий район Пресни, где на Горбатом мосту пытались сде"
3318,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.5687,1.4877,"П. А. Столыпин стал известен в 1905 г., будучи губернатором Саратовской области, своими решительными мерами против восставших крестьян. В 1906 г. Стол"
3319,55,False,0.8612,zemtsov_2013,2012-2023,2013,-1.1602,-0.9626,"В условиях экономического подъема резко возросло количество стачек - рабочие добивались повышения зарплаты и улучшения условий труда в ситуации, когда"
3320,-1,True,0.0,zemtsov_2013,2012-2023,2013,0.5689,-1.0362,"20 октября 1914 г. в войну на стороне Тройственного союза вступила Османская империя. Впрочем, турки сразу же стали терпеть поражение от России на Кав"
3321,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.4038,1.2198,"Фактически к этому моменту Николай находился в изоляции. После того как большинство командующих фронтами высказались за отречение, морально готовый к "
3322,27,False,0.7869,zemtsov_2013,2012-2023,2013,-0.7852,0.5412,"Правительство считалось временным, потому что должно было существовать до созыва Учредительного собрания. Это сковывало его действия по проведению реф"
3323,-1,True,0.0,zemtsov_2013,2012-2023,2013,-1.2303,1.9785,"Несмотря на сохранение значительного влияния умеренного крыла партии (Л. Б. Каменев, г. Е. Зиновьев, А. И."
3324,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.2775,-1.1541,"Керенский и Корнилов вели подготовку мер, направленных на укрепление власти правительства и военного командования на фронте и в тылу. Однако Корнилов "
3325,-1,True,0.0,zemtsov_2013,2012-2023,2013,-3.0788,1.9725,"Многие противники социалистической идеи склонны видеть в событиях октября 1917 г. начало тоталитарного этапа развития страны, но их оппоненты обращают"
3326,62,False,1.0,zemtsov_2013,2012-2023,2013,-3.1565,2.4536,"Сегодня сохраняется традиционная советская точка зрения, в соответствии с которой в 1917 г. произошла Великая Октябрьская социалистическая революция, "
3327,64,False,0.8289,zemtsov_2013,2012-2023,2013,-1.0946,1.2803,"Когда идея однородного социалистического правительства была отвергнута большинством ЦК, сторонники компромисса во главе с Каменевым и Зиновьевым вышли"
3328,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.3871,0.6326,"Также большевики стали проводить репрессии против оппозиции. 28 ноября был принят декрет об аресте лидеров партии кадетов, которые объявлялись «вождям"
3329,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.7806,-0.0501,"7 декабря была создана Всероссийская чрезвычайная комиссия (ВЧК) во главе с Ф. Э. Дзержинским, сочетавшая функции следствия и суда. Демократические на"
3330,8,False,0.7736,zemtsov_2013,2012-2023,2013,-3.259,0.8421,В первом составе большевистского правительства был создан Народный комиссариат по делам национальностей (Наркомнац) во главе с И. В. Сталиным. К январ
3331,-1,True,0.0,zemtsov_2013,2012-2023,2013,0.645,-0.3084,"С началом Гражданской войны стала интенсивно формироваться система, получившая позднее название военного коммунизма. Страну объявили «единым военным л"
3332,54,False,0.5297,zemtsov_2013,2012-2023,2013,-0.4862,-0.1942,"Однопартийная диктатура большевиков укрепилась в результате разгрома партии левых эсеров, осуществленного в ходе ее вооруженного выступления после уби"
3333,54,False,0.5057,zemtsov_2013,2012-2023,2013,-0.7981,-0.4139,Обстановка накалялась. Вновь дала о себе знать традиция индивидуального террора. 20 июня был убит комиссар по делам пропаганды в. Володарский. Ленин с
3334,6,False,1.0,zemtsov_2013,2012-2023,2013,-3.4404,-1.2857,Протестую решительно!.. Надо поощрять энергию и массовидность террора против контрреволюционеров». Несмотря на то что в этот раз массовый террор не бы
3335,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.0176,0.5432,Еще в феврале 1918 г. ВЧК получила право расстрела без суда для борьбы с уголовниками. Это право стало применяться и против политических противников р
3336,28,False,1.0,zemtsov_2013,2012-2023,2013,0.4881,-0.7689,Большевики мобилизовали все ресурсы и превратили свою территорию в единый военный лагерь. В начале 1918 г. Красная армия насчитывала несколько десятко
3337,3,False,0.6558,zemtsov_2013,2012-2023,2013,0.6949,4.1866,"В столкновениях пролилась кровь. Священники, которых власти обвинили в кровопролитии, арестовывались и предавались суду; на скамье подсудимых оказалис"
3338,3,False,0.4579,zemtsov_2013,2012-2023,2013,0.6554,4.2275,"Несмотря на многочисленные расколы и репрессии властей, церковная жизнь сохранилась, православие продолжало оказывать сильное воздействие на мировоззр"
3339,-1,True,0.0,zemtsov_2013,2012-2023,2013,-1.0467,0.4487,"В мае 1922 г. в. И. Ленин писал наркому юстиции Д. И. Курскому по поводу проекта вводного закона к уголовному кодексу: «По-моему, надо расширять приме"
3340,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.1631,1.0079,"Репрессиям подверглись и другие партии и движения: меньшевики, левые эсеры, максималисты и анархисты. Некоторые оппозиционные структуры под давлением "
3341,-1,True,0.0,zemtsov_2013,2012-2023,2013,0.8268,2.1429,ВЧК в январе 1922 г. была преобразована в Главное политическое управление - ГПУ (с 1923 г. - Объединенное ГПУ - ОГПУ). Ее руководителем остался Ф. Э. 
3342,60,False,0.9254,zemtsov_2013,2012-2023,2013,-2.4168,2.7493,"ОГПУ контролировало настроения населения и пресекало антисоветскую пропаганду, к которой относили иногда и простую критику жизни в ССср."
3343,-1,True,0.0,zemtsov_2013,2012-2023,2013,0.6558,1.6054,"Внесудебные репрессии отменялись, а подготовленные дела передавались в суд. Однако уже в октябре 1922 г. ВЦИК предоставил ГПУ право внесудебной распра"
3344,-1,True,0.0,zemtsov_2013,2012-2023,2013,-2.7688,2.5847,"ОГПУ занималось не только выполнением своих непосредственных обязанностей, но и решением неотложных хозяйственных задач: борьбой с разрухой, эпидемиям"
3345,7,False,0.3506,zemtsov_2013,2012-2023,2013,-2.9839,1.1117,"Для этого в августе 1922 г. Политбюро ЦК РКП(б) организовало специальную комиссию. Ее руководитель И. в. Сталин полагал, что единое российское государ"
3346,-1,True,0.0,zemtsov_2013,2012-2023,2013,1.8324,-0.2766,"Созданная Политбюро ЦК РКП(б) комиссия, некоторые партийные лидеры Украины (например, в. П. Затонский и Д. 3. Мануильский), центральные комитеты компа"
3347,21,False,0.5045,zemtsov_2013,2012-2023,2013,-0.2044,1.8406,г. Раковский выступили резко против. Особенную остроту дискуссии придал конфликт между закавказским партийным руководством во главе с К. Орджоникидзе 
3348,63,False,0.9366,zemtsov_2013,2012-2023,2013,-1.3263,1.6531,3 апреля 1922 г. на только что учрежденный пост генерального секретаря ЦК был назначен И. в. Сталин. Под его руководством стала формироваться система 
3349,64,False,0.9099,zemtsov_2013,2012-2023,2013,-0.8871,1.5521,"Сталина поддерживали председатель Совета труда и обороны Л. Б. Каменев и первый секретарь Петроградской парторганизации, председатель Коминтерна г. Н."
3350,64,False,0.961,zemtsov_2013,2012-2023,2013,-1.1455,1.4671,"в. Сталина, Л. Б. Каменева и г. Е. Зиновьева постепенно концентрировал власть в своих руках. Опасность бюрократизма персонифицировалась в глазах Ленин"
3351,6,False,0.5036,zemtsov_2013,2012-2023,2013,-3.2634,-0.7235,"в. И. Ленин нанес удар И. в. Сталину в той области, где генеральный секретарь считался специалистом, - в национальном вопросе. Сначала в. И. Ленин под"
3352,-1,True,0.0,zemtsov_2013,2012-2023,2013,-2.3262,1.0247,"Узнав о самоуправстве г. К. Орджоникидзе, поддержанном И. в. Сталиным и Ф. Э. Дзержинским, Ленин написал статью «К вопросу о национальностях или об „а"
3353,-1,True,0.0,zemtsov_2013,2012-2023,2013,-1.8556,1.2909,"в. Сталина, Ф. Э. Дзержинского и г. К. Орджоникидзе резкой критике за великорусский шовинизм, а последнего предлагал на время исключить из партии. Лен"
3354,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.9441,1.2248,"Материалы дела Ленин передал Троцкому, но тот не решился атаковать Сталина в отсутствие Ленина и удовлетворился чисто формальным признанием ошибки со "
3355,64,False,0.7643,zemtsov_2013,2012-2023,2013,-1.4678,1.6231,"Тяжело болевший Ленин в письме к XII съезду партии, опасаясь ее раскола, критически охарактеризовал лидеров ЦК. При этом он отметил: «Тов. Сталин, сде"
3356,-1,True,0.0,zemtsov_2013,2012-2023,2013,-2.7279,1.6853,"Теоретик партии Н. И. Бухарин при поддержке И. в. Сталина обосновывал возможность построения социализма в одной стране, что вызвало недовольство части"
3357,-1,True,0.0,zemtsov_2013,2012-2023,2013,-1.1323,1.1075,Внешнее единство большевиков в 1924 г. существовало недолго. Сначала в «литературной дискуссии» Троцкий и Зиновьев взаимно ослабили авторитет друг дру
3358,14,False,0.9803,zemtsov_2013,2012-2023,2013,-1.8272,2.1202,"В этом смысле бюрократию гораздо больше устраивал уравновешенный и осторожный Сталин. Считалось, он - сторонник компромисса, человек исполнительный и "
3359,33,False,0.5201,zemtsov_2013,2012-2023,2013,2.3719,-0.734,"Между тем в Китае с 1923 г. нарастали революционные события. СССР и Коминтерн поддерживали партию Гоминьдан кадрами (советниками), финансами и оружием"
3360,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.906,1.0685,"В марте 1927 г. гоминьдановцы во главе с генералом Чан Кайши совершили переворот, Коммунистическая партия была разгромлена, а советские советники бесс"
3361,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.7233,0.9584,"7 ноября 1927 г. левая оппозиция во главе с Троцким, Зиновьевым и Каменевым выступила со своими лозунгами на юбилейной демонстрации, посвященной десят"
3362,29,False,0.782,zemtsov_2013,2012-2023,2013,-4.4611,0.0045,"Не прошло и двух недель со дня окончания XV съезда, осудившего троцкизм и фракционность, как в руководстве партии и государства вновь разгорелась борь"
3363,30,False,1.0,zemtsov_2013,2012-2023,2013,-5.8148,-0.0492,"Сталин и его ближайшие сторонники выехали в зернопроизводящие районы и провели там негласную оценку «хлебных излишков». У крестьян был «лишний» хлеб, "
3364,64,False,0.869,zemtsov_2013,2012-2023,2013,-0.9012,1.4868,"Действия Сталина вызвали острый конфликт в руководстве ВКП(б), который первое время развивался подспудно. Главный редактор «Правды» Н. в. Бухарин, пре"
3365,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.6116,1.7435,"П. Томский критиковали генерального секретаря на заседаниях руководящих органов. Они указывали на крестьянские восстания, вспыхнувшие вслед за действи"
3366,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.2512,1.7995,Тем временем органы государственной безопасности заявили о раскрытии в городе Шахты заговора специалистов-«вредителей». На публичном процессе 18 мая -
3367,30,False,1.0,zemtsov_2013,2012-2023,2013,-5.8383,0.0122,"Летом вновь обнаружилась нехватка хлеба. Кремль возобновил чрезвычайные методы хлебозаготовок, что вызвало новую волну восстаний. Это вело к конфликту"
3368,-1,True,0.0,zemtsov_2013,2012-2023,2013,-4.8566,1.6542,Так формировался план ускоренной индустриализации (строительства современной промышленности) и коллективизации (объединения крестьянских хозяйств в ко
3369,58,False,1.0,zemtsov_2013,2012-2023,2013,-3.4392,1.4732,"В ней под видом троцкизма он критиковал политику форсированной индустриализации, настаивал на развитии легкой промышленности, которая быстрее дает при"
3370,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.6708,1.2563,В апреле 1929 г. на пленуме ЦК правые были осуждены в секретном постановлении. В августе 1929 г. началась открытая травля Бухарина и его «школы». Шель
3371,-1,True,0.0,zemtsov_2013,2012-2023,2013,-0.8276,1.6896,"Б. Каменев и некоторые другие лидеры левой оппозиции покаялись в заблуждениях и были восстановлены в партии, назначены на второстепенные посты. Они сч"
3372,-1,True,0.0,zemtsov_2013,2012-2023,2013,-5.5744,0.9044,Форсированная индустриализация. В ноябре 1929 г. Сталин провозгласил начало форсированной индустриализации и коллективизации. К концу 1929 г. сроки ст
3373,30,False,0.6129,zemtsov_2013,2012-2023,2013,-5.7085,0.8398,Коллективизация. Официальная пропаганда обосновывала необходимость коллективизации внедрением сельскохозяйственной техники. Однако в 1929 г. было выпу
3374,30,False,1.0,zemtsov_2013,2012-2023,2013,-6.1523,-0.0782,"Крестьянство неохотно расставалось со своим имуществом, землей, которую дала революция. Государство не могло обеспечить коллективизацию добровольно, б"
3375,30,False,1.0,zemtsov_2013,2012-2023,2013,-6.1038,-0.0505,"Коллективизация вызывала активное сопротивление крестьян. Происходили нападения на ее организаторов, массовые отказы сдавать хлеб государству, даже во"
3376,30,False,0.8826,zemtsov_2013,2012-2023,2013,-5.5135,0.0614,"Чтобы избежать социального взрыва, руководство ВКП(б) санкционировало знаменитую статью Сталина «Головокружение от успехов» от 2 марта 1930 г. Эта ста"
3377,30,False,0.9705,zemtsov_2013,2012-2023,2013,-6.199,0.7732,"От голода пострадали миллионы крестьян Украины, Воронежской, Курской, Свердловской, Челябинской, Обско-Иртышской областей, Азово-Черноморского края, П"
3378,-1,True,0.0,zemtsov_2013,2012-2023,2013,-4.9905,2.003,"Промышленность. После рывка первой пятилетки вторая пятилетка - 1934-1938 гг. - была посвящена приведению хозяйства в порядок, достраиванию предприяти"
3379,43,False,1.0,zemtsov_2013,2012-2023,2013,-4.6262,2.1105,Согласно общему направлению развития мировой экономики в СССР была проведена индустриализация. В результате если в 1913 г. Россия по объему промышленн
3380,-1,True,0.0,zemtsov_2013,2012-2023,2013,-4.8804,1.7018,Научно-техническое развитие. В 1929 г. в ВСНХ СССР по поручению правительства был разработан первый сводный пятилетний план научных исследований. Для 
3381,-1,True,0.0,zemtsov_2013,2012-2023,2013,-4.2647,2.1288,"Конечно, политическая обстановка в стране не могла не сказываться на работе ученых и инженеров. Прежде всего стало сужаться поле для научного творчест"
3382,-1,True,0.0,zemtsov_2013,2012-2023,2013,-3.8996,2.2025,"Большой скачок индустриализации и коллективизации вызвал массовое недовольство, в том числе партийных кадров, обвиненных в перегибах за выполнение ука"
3383,59,False,1.0,zemtsov_2013,2012-2023,2013,-1.6383,1.1536,"В партии существовало множество группировок, роль которых особенно возросла, после того как сталинская группировка победила всевозможные оппозиции. Те"
3384,14,False,1.0,zemtsov_2013,2012-2023,2013,-1.5115,2.1597,"Сталин стремился сохранить строгую монолитность партии, не останавливаясь перед репрессиями и в то же время неся ответственность за провалы 1930-1933 "
3385,15,False,0.7887,zemtsov_2013,2012-2023,2013,-0.4714,1.9029,"Угрозу сталинской политике представляли и события, связанные с XVII съездом ВКП(б) (26 января - 10 февраля 1934 г.), подавляющее большинство делегатов"
3386,24,False,1.0,zemtsov_2013,2012-2023,2013,0.5836,1.6279,"Ему было запрещено приговаривать к высшей мере наказания, но в административном (то есть внесудебном) порядке этот орган мог отправлять обвиняемых в с"
3387,24,False,1.0,zemtsov_2013,2012-2023,2013,0.6481,1.6878,"Поскольку с увеличением дел Особое совещание не справлялось с работой, в 1935 г. на местах были также созданы тройки (в них входили первый секретарь с"
3388,-1,True,0.0,zemtsov_2013,2012-2023,2013,0.776,1.8583,В июне 1929 г. Политбюро ЦК ВКП(б) приняло решение о создании массовых лагерей под управлением ОГПУ. В июле оно было оформлено в виде постановления СН
3389,23,False,0.9456,zemtsov_2013,2012-2023,2013,0.1009,1.5727,1 декабря 1934 г. был убит первый секретарь Ленинградского обкома партии С. М. Киров. Это убийство использовалось Сталиным как повод для постепенного 
3390,14,False,0.5708,zemtsov_2013,2012-2023,2013,-0.8604,2.0806,"Началась подготовка к публичным процессам, на которых оппозиционеры должны были признаться во вредительстве и сотрудничестве с иностранными державами "
3391,23,False,0.9128,zemtsov_2013,2012-2023,2013,0.0786,1.3927,"19 августа 1936 г. Зиновьев, Каменев и другие бывшие лидеры левой оппозиции были осуждены на публичном судебном процессе и расстреляны. В сентябре НКВ"
3392,21,False,0.7045,zemtsov_2013,2012-2023,2013,-0.3226,1.8389,"На состоявшемся сразу после гибели Орджоникидзе февральско-мартовском пленуме ЦК ВКП(б) 1937 г. Сталин, опираясь на результаты двух первых процессов н"
3393,-1,True,0.0,zemtsov_2013,2012-2023,2013,0.3098,1.8165,Тем самым был дан зеленый свет машине террора. Однако и ее нужно было подготовить к предстоящей «работе». В марте 1937 г. была осуществлена чистка НКВ
3394,-1,True,0.0,zemtsov_2013,2012-2023,2013,0.2464,1.958,"Сталинское руководство опасалось, что противники Сталина могут попытаться отстранить его от власти. 22-29 мая 1937 г. были арестованы М. Н. Тухачевски"
3395,-1,True,0.0,zemtsov_2013,2012-2023,2013,0.2645,1.3906,"Начальник Главного политического управления Я. Б. Гамарник покончил с собой, понимая, что его ждет. За короткий срок арестованные признались в заговор"
3396,14,False,1.0,zemtsov_2013,2012-2023,2013,-1.5058,2.2347,"Сталин не боялся случайно уничтожить тех, кто в реальности не решился бы на сопротивление ему. Столкнувшись с угрозой (реальной или потенциальной), он"
3397,14,False,0.5423,zemtsov_2013,2012-2023,2013,-1.6005,2.1095,"Разгром военных обеспечил Сталину достаточный перевес сил для ликвидации автономных (а возможно, и враждебных ему) партийных группировок. В мае 1937 г"
3398,23,False,0.7123,zemtsov_2013,2012-2023,2013,0.3585,1.3982,"Большинство людей не смущало, что бывшие лидеры большевизма признавались в заговоре, а их «подельники» - в самых страшных преступлениях, направленных "
3399,-1,True,0.0,zemtsov_2013,2012-2023,2013,-1.7323,1.8766,"Рыков) и остатками бывших троцкистов (X. г. Раковский, Н. Н. Крестинский). Массовые кампании в поддержку террора позволили также «выпустить пар» недов"
3400,60,False,1.0,zemtsov_2013,2012-2023,2013,-1.9405,2.503,"Общество не знало о масштабах репрессий, но в прессе широко освещались московские процессы. Поэтому благодаря пропаганде в сознание широких слоев насе"
3401,14,False,0.8008,zemtsov_2013,2012-2023,2013,-1.2151,2.0562,"Режим заботился и о том, чтобы сомнение в правильности курса Сталина не возникло позднее. Вождю было важно, чтобы не воскрес альтернативный коммунизм,"
3402,14,False,0.8436,zemtsov_2013,2012-2023,2013,-1.3098,2.3538,"Сталин внимательно следил за настроением культурной элиты и уничтожал всех, кого подозревал в оппозиционных взглядах."
3403,9,False,0.4967,zemtsov_2013,2012-2023,2013,-2.2103,3.27,"При этом Сталин не опасался творчества непартийной интеллигенции, не участвовавшей в идейной борьбе. Он сохранил жизнь выдающимся русским литераторам "
3404,3,False,0.4579,zemtsov_2013,2012-2023,2013,0.6158,4.1949,"Несмотря на репрессии, деятельность церкви продолжалась. Полного контроля над душами и мыслями людей коммунистический режим добиться не мог, и его лид"
3405,9,False,0.6376,zemtsov_2013,2012-2023,2013,-2.5062,3.81,Во второй половине 30-х гг. коммунистический режим начал все активнее использовать для сплочения советского народа традиционные патриотические ценност
3406,-1,True,0.0,zemtsov_2013,2012-2023,2013,-2.0838,1.4231,"5 декабря 1936 г. была принята новая Конституция, которая гарантировала демократические нормы и свободы. Записанные в Конституции свободы остались на "
3407,-1,True,0.0,zemtsov_2013,2012-2023,2013,-2.1224,1.7081,"Важнейшей чертой новой Конституции, которую называли сталинской, стал отказ от существовавшей со времени революции системы съездов Советов. Они уже да"
3408,-1,True,0.0,zemtsov_2013,2012-2023,2013,0.3957,1.9073,"В середине 1938 г. Сталин счел выполненными задачи, ставившиеся перед террором, и он пошел на спад."
3409,20,False,1.0,zemtsov_2013,2012-2023,2013,1.3952,1.1796,"Количество жертв террора очень велико. В 1937-1938 гг. были арестованы 1,37 млн человек, из которых 681 тыс. были расстреляны. В 1937-1938 гг. в лагер"
3410,-1,True,0.0,zemtsov_2013,2012-2023,2013,0.4335,1.7673,"В конце 1938 г. сталинское руководство, победив в борьбе за власть и добившись определенных успехов в перестройке общества, приступило к корректировке"
